customer_unique_id,frequency,recency,amount_spent,review_score
85f1c5f9eee209d9dfb0a3e155209511,2,231,96.8,5.0
85f759383b36fc0ce9844aecac8b8117,3,610,81.8,1.0
860f75391be5698f015d3b234e7576d6,2,120,194.82,5.0
8612673f1121d1da48f141ee9dceb20b,2,619,108.6,2.0
8614ac51282d77ed22393201f26ca405,2,79,232.07,3.0
861e2a5848de1a3e8fa544236a8369f9,2,306,359.0,5.0
862b2c6ccf4352c087cd60cdac498b48,2,76,77.83,5.0
862bcdd9344546914b93a16397a78791,2,309,729.0,4.5
8635f91d481482da68f901e2f6de5c9a,2,335,267.9,1.0
863c9a8df992728d25a783b95471b674,2,189,53.0,1.0
86618766c9dacd2ccd49fb6492ddcbbf,2,281,136.8,1.0
867193fe010661994dea5056c27d6f7c,4,344,40.0,1.0
8689b3e15d4b16cfd05ecf597a523453,3,278,134.7,4.8
869be6f00b4c49e72f9a1e2033baa9f0,2,511,128.9,5.0
869e24ad7a01801912459c8729451cd3,2,176,39.0,5.0
86a78c9e5114f4ed30887d4fd8153d9e,4,511,189.9,4.5
86abea0b1511d2e6b8a256580fb49c83,2,348,153.0,1.0
86b0aa3acd7e8f7427c8915780f5cd27,2,254,369.95,4.0
86b3fe2ecd895fa35d303e2a49b3130b,5,130,101.9,3.4
86b59358310b208f822e416e59c96672,2,309,209.9,5.0
86bb795b2c858e2ca3bc6271de923619,2,260,139.79000000000002,5.0
86bfc49565a9ca52fcbf861fcc1e67a4,2,126,62.480000000000004,1.5714285714285714
86df00dc5fd68f4dd5d5945ca19f3ed6,3,369,374.5,5.0
86e5bace0b99ae394e73ee02a28fa10e,3,327,206.8,1.0
86f058f4efe767ec8d9f641e77bdd3f1,2,265,118.9,3.0
87315ceb47e77d03a1c90474e228db6c,2,542,186.89000000000001,5.0
873e4275daabf5ab6eff5331277244a4,7,224,399.7,1.5714285714285714
87460ba5cff6a64958f1f6b501a081b7,2,390,208.98000000000002,5.0
8746f1ba2e19bcf8bc03a946a0923d78,3,318,306.96000000000004,5.0
874c0a8b09fde2401a53f763a249eeeb,2,492,98.4,3.0
874fc5237d72429de2ac99ce7d897a07,3,90,45.8,5.0
87603dde65ee7120467ddda1a883bb24,2,388,86.89,5.0
87695ed086ebd36f20404c82d20fca87,2,315,89.9,5.0
876a8881e182fb3a64af97b737cfe889,2,545,24.9,5.0
876c5f7ffcad19a82c0da218ecf56ba3,2,152,269.89,5.0
87794f96ff73437b7c6bccfdeffdcc2c,3,326,39.99,2.0
8787cab9a95fe5a494b21e2fd1047e7f,2,65,110.32,5.0
878d1683076172a5b7ffc7126ba99acd,2,134,127.30000000000001,5.0
87914dda99d76004bfd05778028fa7e8,2,274,539.99,4.5
879ee1f90476a2fad74aec4f9c9961b3,2,219,464.90999999999997,3.0
87a305c45891600e0244ee26c0bf1fa9,2,231,177.9,1.0
87a7c3090f96d9da963125a0d7f8193a,2,492,188.89000000000001,4.0
87ae4c644c15d9c6b6f826dfec33b340,2,337,144.89000000000001,5.0
87b3f231705783eb2217e25851c0a45d,2,166,431.3,3.5
87b7b12b2c89dcd56e1db0c958068ffe,4,326,229.60000000000002,1.0
87c53832fd2b0b1942b0662f6c5666d6,2,581,174.9,5.0
87c6d6936394bcb27ed68c418f243ea9,2,448,79.0,1.0
87c907fa30dd1bd3709c84b912b50c7f,2,268,304.48,4.5
87c9e7ba960e4c2e6bd786b162adc639,2,157,798.9,5.0
87cbc22f48d2542614a44cd025238a35,3,332,12.99,4.0
87db600753c78160792e4fbfde4a3025,2,194,174.9,1.0
87e69f05e13093d268cc2de1a3690318,3,67,29.99,5.0
87edab45c7b7068800caa444e90bf164,2,76,167.8,2.0
88055311adcee315a7c05930e3849363,2,153,113.8,4.0
88083cd11e9ebe3f90c955770cf2bf76,2,477,129.2,3.0
8816ea7c1592bcab312eae9352996067,2,509,19.9,4.0
88388502f20df20b31ccd1a4aca9e898,2,321,34.9,5.0
8838c65162661299e5e7baf5371a9bcd,4,110,175.0,5.0
88681f489d04722ee4e7a638caefc10d,2,183,378.97,2.0
8870c2abd48d72e99d1664229a1f5e41,2,590,110.0,1.0
887826043ad269ee33e87d1886e5ed5c,2,182,17.9,4.0
888187ceef448600ddb3020c3a4f4133,2,522,126.99,1.0
888af42530e7523201a4326273a7b35c,2,570,65.9,4.0
8897ea56bce6fe37a39cb2ec40898102,2,82,64.9,3.5
889d94307ee25f1a5ab0f046c08ec9dc,2,573,89.9,5.0
88a830a14a479075c655c2f9d3ba3934,2,245,59.9,
88a8f123107a063acbdd1c90f3d8adea,2,329,127.49,4.0
88b1ac56d07ac4a0e139d737f2e77ac0,2,188,32.8,2.0
88bc2f177d920aa13a40e92c630cc439,2,79,72.78999999999999,2.0
88c11a241bcbd239da19623bb23891a9,2,85,79.0,5.0
88c6ce584cdfe43ac18118a3fff7bb32,2,254,107.79,5.0
88c92a6b6a78b3c7138878005d1c4ebf,2,119,110.32,5.0
88d083c794a4e721f296f8423e68821f,2,326,216.8,4.0
88e177ee7be84f7835294d1440dea968,2,292,109.8,1.0
88ecb91d6d5e47ebdc2129cd046b0935,6,516,103.80000000000001,3.0
88ef3169f5d6ac822eeb2cda922c7ff8,3,588,369.98,5.0
88f21f18f1c3152b023a22a0f42bdab3,2,245,84.8,4.5
88fcb680dc8cd2e540010c0750b78242,2,271,93.5,4.0
8901b2526349d372dd0bdf8d77af656d,4,285,799.9,5.0
891618c12f88105f45643bcefe8e917f,2,173,29.0,4.0
891e01e2ab20f46c3e5602cd958c1ec7,2,270,48.98,5.0
892a397bf8506b6c30355f3fc1338900,2,327,372.84000000000003,5.0
892bdc0d449b798eec8375762fb411b9,2,259,179.8,1.0
894382535eef1ce243ec19088626be0e,3,226,248.21,5.0
89468b8994a62cb344e62ab6981a6451,2,326,99.9,1.0
894fa561f54fa10de0bc4db8b581947e,3,164,28.45,5.0
8959d4251989df68934d67c1d32c5718,2,142,214.9,5.0
8961b4ca2c5aceb7a78ea72c6e0c840a,4,115,578.3199999999999,4.2
89672d977dd21afa429505c66a1abc17,2,449,113.88000000000001,5.0
897ecc46977d723a6e514f3ebe92c844,2,118,32.9,4.0
89be58cbdd6ef318e3ed93fdb22be178,2,205,25.0,2.0
89d8c3677e8676d5f5ce7ee3efb3dfd3,2,182,49.0,1.0
89e3027de49c3012858cfeb7f5a34f59,3,175,130.0,2.3333333333333335
89e528cc5780cdf40e4b5beebbb0220c,2,271,194.70000000000002,5.0
89f7c5e3da839cabad742eadf4731db2,2,290,94.0,1.0
8a02975938d279e8478b5f793b0290b7,5,215,181.76,3.8
8a04cd485d578904eed5263be0df576c,2,105,59.980000000000004,5.0
8a1e8b556fd5feb59a63729b5341e71a,2,85,922.88,5.0
8a233ba6470de63bebddd3ac86c514cb,2,323,97.65,5.0
8a3aeeb20af1af4f71c73fdb720b206c,2,211,78.9,1.0
8a3b2a4cc28d91f16a8e0dc4d08bc0ba,2,288,85.94,5.0
8a3bb3e78e9a0ffbf3e47f8fb749b4cb,2,69,37.99,5.0
8a3e02aa5ae44333346d1981b34f46d3,2,85,69.10000000000001,5.0
8a3e2983c35b5d2fb78686794986f7da,3,394,235.9,1.0
8a7f96e72bededa72b184408111db3f3,2,254,119.9,1.0
8ab0bd08720ee0dcd76ffa1785e5235d,2,119,29.99,5.0
8abc71015fc29ed9233e71a9c0bdb451,2,327,190.32,5.0
8ac0c45f8e89a3d25738b3700ee9e132,2,448,135.8,4.5
8ad1d2ae8100995068fbc122a2232c8f,2,126,144.89000000000001,5.0
8ae3278d853e838e308cd77922061cfd,2,403,19.99,5.0
8ae601304ff0d1de9280c32bd2e26e3b,2,326,135.98,5.0
8af0205005b85f10c4d7b9d988601a16,2,258,110.80000000000001,4.0
8af17078122640cfb1a03b9514b1b971,4,422,57.8,5.0
8af3bf05a1bed6b602640e3af01305c9,2,126,64.98,5.0
8b160faff469868625c7c82cbd310636,3,461,453.73,1.0
8b1aed2dad15fcad8eb2a5c555e2d26e,2,572,74.8,5.0
8b2097f2dea7a183301103d1154f12d0,2,424,84.0,5.0
8b33725ded59c682ee7cd08837c996bd,3,453,59.9,1.0
8b433c0e7b7d2a1f1148b4277cc673f8,2,186,299.9,4.0
8b4447c69feb2b408e29edc0fe9d0253,2,244,186.56,4.0
8b4b84dffade27f5ebc63a467529ba30,2,540,60.0,1.0
8b4bb71a7d37d4c2560e0f0409a58905,2,136,132.8,4.5
8b4dbc06f4caccae42ee7da8edd22f77,3,250,119.99000000000001,3.3333333333333335
8b51f29aa215ec74a25baf5bd24ed90c,3,131,220.32,4.75
8b648bdd88380c34e18d3ca8ba9055a2,2,227,37.0,1.0
8b80399e05f96f4f96df8c99714e227c,2,372,39.0,2.0
8b88f64495d95d12a12c0d71534d0faa,2,317,89.9,4.0
8ba03ea7a871bdaebd65e7a4ced27c2d,2,374,134.9,5.0
8ba896e53b12a9f1df81ef3a5f6efdc1,2,359,34.8,4.0
8bab3162259edfaadd1ea2e1fe7f58dc,5,353,229.70000000000002,5.0
8bb910cd8c3b29e4acf2e94e3aaffbbf,2,313,1044.9,4.0
8bba5d98eef0fba5bc4118a9e3b0cd89,3,423,249.79000000000002,
8bc3068714502a076cdc66f2a207bb20,2,287,139.89000000000001,5.0
8bc85b1061383d0dcd4e995a726da763,2,331,178.9,5.0
8bd9c53ae5e194fd363ed6714235e6be,3,289,167.88,1.0
8bf0bee0027b22b94806d1908358cbbc,3,196,657.35,1.0
8c21dd8c37144807c601f99f2a209dfb,5,149,764.79,5.0
8c23e3b44342b28b61d131be61a5e938,2,181,69.8,3.0
8c375cb8f76be2870563b67a88266213,2,276,95.00999999999999,1.0
8c3dd97f541eae9973ef4ef7b65d6973,2,394,166.0,5.0
8c532c86e424b28e85997dd891e26d5d,2,347,89.89,5.0
8c8bc67c372d5c409fbf1a340205ddca,2,277,99.98,5.0
8ca8b8dc60280d1f97c1c6817655ab63,3,315,218.0,2.3333333333333335
8cb0a62e8c536632e7c0a985166a089b,2,69,61.9,5.0
8ccb4bbbcf37ed4f584d184a7ceab65d,3,338,49.9,3.0
8cd6f80d3c3994e2060d46ec07ff0b0a,3,65,335.8,4.333333333333333
8cda74bcb48b709a90e5441e19b1d759,3,362,0.0,1.0
8cef958341c4de7f7c982a729d3992d7,2,101,29.9,4.0
8cfb1c96b30bee61254d765fbc8d737a,2,284,261.0,3.0
8cfc5350efe3bce6a0d6f96fbaf2c3b4,2,73,121.88999999999999,3.0
8d0e0879191d761df1fde63cd721065d,3,274,212.9,1.0
8d174d46566bd4824dea80be4d00a2ce,2,477,186.0,5.0
8d187f36fa18c60c2ac49e7a966d8ff7,2,61,237.0,2.5
8d26c82c2086dcacc175e2ffe6ee2f28,3,148,199.8,5.0
8d50f5eadf50201ccdcedfb9e2ac8455,17,57,661.74,4.764705882352941
8d6512fa0e1c5cdbd789b956de79fe2f,2,502,363.49,3.0
8d6a9a9a3668517b1637d994c94742bb,2,325,139.89000000000001,1.0
8d6c930e3ef6cf55b39cd44d3cd1dd83,2,255,274.98,2.0
8d80e477643ec569b24592ce3d9dfc4c,2,85,58.9,3.0
8d80fd7cd5745aeb72c314664a1ec3f5,4,356,104.7,1.0
8d95960cba7da36b31a2253c6445dc17,2,277,69.9,1.0
8da4f8884cb807a1a95dce688436b0ba,2,175,35.9,5.0
8dafb82f687e3b0dc9e97b4198b92128,3,186,240.8,5.0
8dbbf39064a6aa2a21f97ff0422e5acd,3,178,201.8,5.0
8dc10e9acb420db970e64b4c99cba7ec,2,252,164.8,1.0
8dc4412f2ddf5ffee6cf50e6278b37fd,2,257,39.98,1.0
8dc697d03f771cecc2534534a73eaaf9,6,54,163.19,1.0
8dcf2096a68ce8212a3f534ab31ee23e,2,300,233.9,5.0
8de62b0edd0d7006ad80e07137ff544c,2,334,58.31,5.0
8decf6ceb73bc478acf5e4e3c041e962,2,287,228.38,4.0
8dfbc9064378d19ac99a21ac353072d7,3,362,471.51,5.0
8e0275b5c7fb6f05e312a1079a674410,3,314,367.9,2.0
8e0555f8dc7199e4170bf06d17b32dfe,3,166,100.5,5.0
8e0b3bdfb5e901dde93bf9b4b36abbd2,2,127,29.9,4.0
8e2055281d566229b5926cb77be54f81,2,463,74.8,5.0
8e22f3dce83f57ae02fc53050460fa76,2,352,97.89,5.0
8e25c4a071fe91a4a6fe083ec1d10425,2,107,34.9,5.0
8e2c92b2442298bd653b0e9aadf4c313,2,399,127.89000000000001,2.6666666666666665
8e31f8c64b847de447636be1ced917f2,2,70,164.39,3.0
8e49d21f0335c3013583f2b3f99f8e25,2,107,49.9,5.0
8e55c22eb0bb9dd6ba7f349989ad4dee,2,260,19.99,3.5
8e714421b31bf0865e55be929d99384c,2,105,48.65,4.5
8e78f2e8305481c8b0f285670de4829b,2,326,289.0,5.0
8e7c51c145cb77c82c1cc203dd683390,4,510,435.81,5.0
8e7c6f47bfa68b6497e9d19b0b62a3ab,2,369,194.99,1.0
8e84222ad36cb6ab528b745ae6e18d11,2,327,49.0,3.5
8ea95e0fc3da49749b66835754e2062e,2,262,236.49,5.0
8eb54bbb77e7ed209d1c98cb9d05cff6,2,95,73.9,5.0
8ec31beb5c890497f1872b5986d3cc26,2,144,267.0,5.0
8ec5cd31c230817837925dd75bc74eed,2,230,29.99,4.0
8ec9e01dc8cbd31897a2f2116c5fbae4,2,231,138.0,3.5
8ee1cad41a25870e75e7b78230277898,2,76,460.8,1.0
8ef9add628931053f28350c0ad4bc7f7,2,413,113.97999999999999,5.0
8efcf8d46a42df3522551b16380846fd,2,155,74.99,5.0
8efdcd51f527f5aec0875573fd2210b3,2,259,65.8,5.0
8f08ba3c31b5bf076daa9541f3c607ea,2,243,189.9,5.0
8f1794300ad248a55eae07168219ca15,2,280,219.89000000000001,5.0
8f2050954f60245f76119e9c906d917d,3,391,94.99,4.0
8f24365a46f82ddd0cef7893319a40d5,2,379,277.8,5.0
8f2fa110f45a5b5592f1593842b7e87d,3,131,320.75,5.0
8f3dca4306d5a89e4ae2c65c110603a2,2,323,27.29,5.0
8f42e9cb526d4a8ea42877dac8c86453,2,333,59.9,3.0
8f4968221af78d6f248322ad465279fc,2,196,196.87,3.5
8f567321ba12101dedc07c70b7021069,3,56,171.88,1.5
8f6ce2295bdbec03cd50e34b4bd7ba0a,3,77,349.9,5.0
8f6e909d54c48380666fa71e01a13d3f,2,317,246.9,3.0
8f710f0d7e8dab5c8c1135e63b44de7a,2,372,109.78999999999999,4.0
8f7832ceda9edb617ec4db7ac64aac47,2,166,59.89,4.0
8f891a5f40cb72bf5fabda4997b4a625,2,381,229.99,5.0
8f99c3c4a5b88689042c2e70b8477b93,2,268,69.8,1.0
8f9c0dc510c12654a35d2add7a6c5d34,2,341,99.8,5.0
8f9f1a0464f6ab0e25650be9849b086d,2,477,374.8,5.0
8fa1be88b8d4b3afb521ce3170ac9af1,2,377,147.99,4.0
8fa5ac8b4ec110223ff69c0eb10334d1,2,496,127.80000000000001,5.0
8fa60adf18fe4fd010cad0b48f6fedb4,2,517,316.9,1.0
8fac120637b2d22be0d6b83111d7c352,2,504,94.99,3.0
8fb49ea1ad7041840fae00d1d771a3e8,2,422,36.8,5.0
8fcf63613662e902d775fa5aa245c5e0,2,283,90.8,1.0
8fdb30046559b506b2ea1588cdfded0d,2,84,438.9,3.0
8fe4f9a0d6a47babbd498127a9109bd1,2,252,256.3,4.5
8fe54925e8ff1067c803ae7026fe384b,2,327,49.89,2.0
8fe6fc853d687dac18df5b163f84d438,2,61,30.99,1.0
8ff5aa814e184a85fb224908206b03b4,2,387,41.58,4.0
8ffa5e9fcc3da23113128e94d1c75706,3,227,303.9,3.0
901fc316e36bffad4b5d8f4598168f73,3,407,299.8,3.0
90203f82c4c1744c53453ac3a6c41b81,2,73,398.6,3.0
903719a214a19631baa8efde50dbadfd,2,114,239.8,3.0
903d4ab8d5e24c8493294d8d77490dc7,2,279,136.9,5.0
90635f71a521f2261d8ce0462fa6b72d,2,511,90.8,5.0
9066d003674f53303ec2ac527e940a5d,2,470,29.99,5.0
906a8a4ec9f3d4c3e64fa6d1c4fe6009,3,89,645.0,2.4285714285714284
90733cb485a6e26204cf267efde660cd,2,397,106.97999999999999,2.0
9077449283dc1319d5e51fb3159b28e2,4,440,194.85000000000002,5.0
90807fdb59eec2152bc977feeb6e47e7,2,326,99.9,1.0
9082dcf13bb5feb0e686d709eb35d02c,2,336,43.2,4.0
9099c659f8cd764e87a1482d258fcec9,2,231,155.7,2.5
90b68b6163beccc6f471d64de5258367,2,639,79.8,
90c205b0bed658a20ba141d2960d6811,2,358,66.99000000000001,5.0
90c312d2299d36c16bbaa3d717b3dfba,2,100,156.8,1.0
90c72a414bfa1683fa24a633af4ab472,2,132,95.0,1.0
90d39734b3ccb2aa60e87f0180dfc03a,2,353,89.0,4.0
90df730a12d231d7e596d2f0f314b86d,2,321,68.8,5.0
90e1f0d98aa33c74e43fb62004a829dd,2,194,278.0,5.0
90e28a883386c71de943515d91f72a39,2,326,204.98000000000002,4.5
90e6d96b9838a8f9fdc7f89fb4325ad0,2,174,140.0,1.0
90eb1ebf728ec4fe76781e57ee59727a,4,327,69.7,5.0
90f323e9f0948ddd96c6f6a8ecc75830,4,499,141.89000000000001,3.1
910240400459e4edf250cddd2588bfd2,2,163,108.8,3.5
910ef561b28c67973b74ce21e0d252ea,2,275,263.47,5.0
911be3f21248d465d1e6d9993bca60a8,2,358,89.8,5.0
912cce459686ad515438c0f0534d8657,2,96,315.0,5.0
912d43df8dc8e521c94fcdd4c94f5879,2,109,250.89000000000001,3.0
91352e06066eef42b60b24049ccde4fd,2,55,155.9,5.0
9139df8acf63b031fb8cea0b5118c1c3,2,257,55.0,5.0
913e4a0664572d0652473b98b808e7b5,2,251,237.9,3.5
913f9de018faaa8124e1162c01797f0f,2,77,23.98,4.0
9146de9c43fa373c4ce8af26c8db8336,2,420,888.0,5.0
91544d22848a922381b73b5e21ad58ff,2,48,59.9,1.0
915576ac0abe2ffd7a97c7db777108bc,2,624,75.0,5.0
91687e2315fd578c976f37533a7d597a,2,325,72.62,5.0
916b9317cbc6201643d98318bc65cf16,2,308,139.9,5.0
9177736727dc747f69fceccc193c125a,2,139,206.89,5.0
917de9fb824d070a7f1f4db097cbea8d,2,515,108.9,3.5
917f89acc35bd14a9431b158236799a8,2,61,160.0,5.0
9181f2d98576cd50d07143f36fbf3845,2,114,499.89,3.0
9194f9aedc33b4f984bcdcc7da7461f4,3,151,124.2,3.25
919bf2617845a0f73acc0361cba58267,2,265,179.9,4.5
91a8e898b4d523890123febf84dfbef4,2,124,110.32,5.0
91ae31a48a197417fe33ba44ad1b2ad3,2,547,39.9,2.0
91b4cc37bd28118ddabe8e7692c78f2e,2,593,119.4,3.0
91b8e44f51338493ba6f0d70a0f8fd8d,2,268,174.75,4.0
91c0ed5fde94a56b99e4ce6d43d0d6be,2,232,164.9,4.0
91c3c2b10f62dc342c721e0b7f73cc58,2,180,248.9,5.0
91c54819f9e5ef20191322ccff6ee282,2,237,1265.89,5.0
91d0504cf52d3f76b154c42d78979f39,3,127,201.70000000000002,5.0
91da289fa4deba62c108246d150a8f4e,2,280,109.89,5.0
91dd7f1643bbaf4593c7fa25c29b9ac4,2,443,74.9,5.0
91dda3852e8a4757ed73fc91360cfa5f,2,345,169.8,5.0
91def939002d33dcbf6a038b5c879f7b,2,315,154.9,3.0
91e59b92e87f627abdab279ea3ab0c87,2,200,12.0,5.0
91f10558da786019ebe471d3ab0dab5e,2,287,258.94,5.0
91fb82fe3e8b269f82616f53f2a4a690,2,60,143.22,3.5
91ffaf5eb7f4bd6a48b07f3546fb7a99,2,408,267.4,5.0
9202421110f6a19ddcf0b9b93602a0a1,2,138,199.8,5.0
92046e40af14f7f88398c748bb559cfe,2,163,124.9,4.5
921c64811a511efe0c19136766fab4aa,2,66,63.46,5.0
925751a747a151a7fa97f2f686d028c3,2,200,379.98,3.0
9263a6fc47a37b8b71cecfeb1defda4a,2,88,339.2,5.0
926c047356935ed05cb3fbee9ebcac0b,2,545,192.2,3.0
927c1b4bd2d326409fd16eeedaa9ea30,2,195,243.0,5.0
927f5d7e01917bb3b8aeb3260ca42663,2,90,89.99000000000001,5.0
92823da6f72b9323c6d1eb127a030ff8,2,236,42.599999999999994,1.0
928616c185852cc998407c716a6f69bc,2,398,288.9,3.0
929b8bad532f969fc414b7831ff3360d,2,438,243.26,5.0
929f67fce8f269879084f50385a16354,2,83,224.9,5.0
92b0705c6923fe44dd71b2b737687a7c,3,624,179.89,5.0
92b435d41607b4a216f626b5fc7be0b1,2,161,95.0,5.0
92b7da7b9e714a1058a57d34bf048eef,2,517,490.0,5.0
92c50a9a268f9f35ac5e97abf0de997c,2,324,130.98,2.0
92c6a8e312c4323a536b0775c339af22,2,340,59.4,3.0
92fc4892f11581ee802e8e2fa4296433,3,487,109.97999999999999,5.0
930ff10207a0155e4d569dc1b66714c2,2,72,161.02,3.0
9314de119b47bd8bc8aebdf47850b291,2,442,54.8,4.0
931a4a1a3e2cf8b4b4d33922f1469dbe,2,60,142.98,5.0
93360190b9375a40b65720ee99387a4a,3,200,110.9,5.0
9340969888ebd51eb9177f0ce98903d3,2,317,129.0,3.0
93427465b223bc8292b51bb86077b695,2,251,244.9,4.333333333333333
934e91b0e98dbbeb3649cb1091cca051,2,329,355.9,1.0
93541741ba99116c5cf5773312eff953,2,156,203.0,4.5
935b9c5a3162185f88dac06d8d08d623,3,166,376.9,5.0
935e66642fcb2baa8c1782a29570d905,2,164,99.80000000000001,5.0
93603747aa73507db172820142fb3b81,2,222,39.98,2.4285714285714284
9361aa5e3772dd008881e7126471406d,2,155,194.9,2.0
937d10a2d38126da018cb664c17bbdc0,2,337,188.0,5.0
93805ba8be262fe253c4284751762866,3,153,79.89,5.0
93a1b58fd7ba6d819a6ee10e56d5d96f,2,112,369.0,1.0
93affc403753dca0735740ee2458860a,2,271,198.9,1.0
93bc212addb25a5f5139fded3c2ee6b3,2,377,304.90999999999997,1.0
93c25a6ad8dd65c386a6b1093b7dc642,3,176,435.89,1.0
93dabd0fb48bfbc6e14aca0432ed0717,2,446,45.9,5.0
93eac6e21b2113a6da9ab2aaec1eefba,2,211,121.97,5.0
93ed318c43f54a2162e4377e7122ee0a,2,141,246.99,1.0
93eeb8745a219d35b7e32d796528b681,2,100,304.9,5.0
9403bc2d1bc24edda854c1c389c14da1,2,326,81.99000000000001,5.0
9407262ed391a65dd55d3e0d31866002,2,223,113.9,1.0
940bac32390de617da8240fd9e9beb4c,2,205,99.89,1.0
941254873ba3ece63e297277436e4c36,2,317,74.0,5.0
941590fb8aef66b3a8352fe7c691879e,3,128,304.98,3.0
941c336ba35bc4cbd3c5bda62cfaa767,2,232,394.9,3.5
942d60a6cd4807e14c25c6917c421d37,2,396,49.0,4.0
94374f520fa9fe75d477ecf113cae041,2,197,169.98000000000002,5.0
94431ab24129f0060b53a89cfd62462f,2,314,1017.0,5.0
944779ed5e0464b49fbb2108382b0ddf,2,74,296.0,5.0
9448bf54ca4a047cb99b0dee1a9bfa25,2,254,40.989999999999995,5.0
944c48a5eb418eebf66fdddd731b387f,2,349,78.9,1.0
944ffa79cd0634703c811391cecb666c,2,210,29.99,1.0
94522b20d09262256d0ef263adf3ff78,2,316,163.9,5.0
9458812dde49284a31993430471bad36,2,550,339.89,5.0
94620ad62874deeeeccf0c3995b5866c,2,236,24.99,5.0
9475b70c3d9add279a65672fca348944,2,335,273.76,3.5
9478384db2bccc092709b5b0b82f8ead,3,317,77.8,5.0
947c249c7f31f3eae2bd05454e1b2040,2,523,268.99,1.75
947e93a9bb28256adebe49f78cff07ad,2,504,164.8,5.0
9484a5c41bc2e68c0a8f9c45d1d8c9bc,2,165,110.32,5.0
9496fe4967f2117feed223238c7bcc39,2,95,64.99000000000001,3.0
949b75abf6fdda78201547bf5f4c07f5,2,75,128.0,2.0
94a19681bf6faa3c6ce3e2df1c2d97cb,3,387,147.69,4.5
94ab38525c16d9d5ce977b3fe3405ab8,3,267,253.89000000000001,1.0
94aea9aae532453c72b6afbfe0eaec10,5,272,320.46000000000004,1.6666666666666667
94b27f5cb0276a9d149375e24de840d2,2,418,152.32,2.0
94b9a50e7c20bb52bb4e7d4f174fc3b6,3,217,85.8,5.0
94bd5dee83e9590368179f4ab026b4f4,2,287,83.95,4.0
94cac7a901fa7a145722dfd0a147b050,2,62,209.88,5.0
94dd59941e972cde278936a99898a8a6,2,282,83.39,4.0
94e5ea5a8c1bf546db2739673060c43f,2,161,152.78,5.0
951008c1c9df3fe4fead603a9afdcb3b,2,249,238.98000000000002,5.0
95160caf14611a705759de6bf13555b6,2,457,169.89000000000001,5.0
952bdd2866ddfc528203799b6b7a24e1,2,181,233.9,4.0
953a764d4d1592d1776410e0f8aef17b,2,257,49.9,1.0
954456f376f79dfa36460750500f7dc6,2,180,249.88,3.6666666666666665
95491ad3bfe9015696e52711fe5bddf3,2,286,18.9,5.0
9565b6eb599caea334238cf517c2408b,2,80,91.35,5.0
956eadf2280a25c360ccfc7b42b21313,2,167,259.99,5.0
95828271d6bee6d5eedcd00e639d67a6,2,63,120.89,4.0
959dc8ab795a2d3738f8a16e36411b48,2,118,85.9,
95a3ac562ffc17755618fb67ce57ef9a,3,505,73.36,4.0
95a821edad2488ed9e7c805716ed6ce7,2,317,79.99000000000001,1.0
95aaa16c1b45878b2bf84bca34869884,2,429,29.0,5.0
95b5107bc4be1fd1806477bdd3ebc58e,2,369,19.9,1.0
95bb57e73f679f271250fd46ce6597c4,2,430,59.9,3.0
95c673245afd9e175e46590ea80fd159,2,164,71.13,5.0
95cfb39a7e263160308a934e42cfc4e0,2,332,99.89,2.5
95d47153b9bc4d0fe3b9c714c4b19c3b,3,439,83.91,3.0
95dd9b92502a995203fad959a4ca1695,2,284,138.9,5.0
95ec7fc6a1605502060075958c3f9852,2,400,59.9,5.0
95f6791a1ec23d95cd3a3103aa63b2f0,2,595,199.8,3.0
95fc0e6f6939f521e44a588ff18eacb9,2,266,309.9,4.5
960118b2d734220509690e16787f955e,2,564,40.099999999999994,5.0
9604f001b227d66379f0fc355985ac34,2,87,126.10000000000001,3.0
9618466fdc7675b4b868c44811a8159a,2,288,50.25,5.0
961ca706a9f7e9d6a4ba81922cde9730,2,281,372.84000000000003,4.0
9620e26af0dfec5a16a52cd2afa81717,2,435,239.98000000000002,5.0
96278eb6dace1f0dce1f78d760d5587f,2,291,24.5,5.0
9627e55290c60f562fa06f399ec6b82f,2,216,73.4,3.5
962c6b5225cdd53c41509bc38d3a8217,2,246,299.39,4.0
962f59f16192af55bb1832221274ad74,2,282,105.9,1.0
964419499a4f095f129f60a9e45e419b,4,74,251.49,1.0
965ee81499bb090eed9fc893366d415c,2,209,224.8,4.0
96701d73665eab8fc6fecb9863266efe,2,149,252.9,5.0
967b81bd5c56f58c823e6e5ecdc9af01,2,278,69.9,1.0
967eb85deeab5124df2165cdada917f3,2,315,142.98,4.0
967ee07cb69460a7e1d42c7747142572,2,325,180.2,3.0
9689908caf4de73724feed92175d867a,3,75,279.99,4.0
968fe295f3c0ecbab2f617917cc4c46f,2,228,44.5,4.0
969e62a47aec03c735127e6f11ad6564,2,471,248.99,5.0
969e73f799937ce78f0d1c0777201bfa,2,247,164.98,5.0
96b0a471aba52c813773729f3831ba52,2,60,110.32,5.0
96b482d81d31251add90a9fe63fbbcec,2,223,53.9,5.0
96c6b46b48f098925457796b7b709d6d,2,117,159.99,1.0
96c6d4dd554cfd34869b06fe26ff3260,2,75,119.0,5.0
96d3a3257161c32fe93aea0e38b16515,3,265,174.39,3.6666666666666665
96f178f231d72f743ac6704512135fbc,2,183,49.76,1.0
96f5df0366df128842849c1d0514bc7c,2,392,80.0,1.0
